#     BM29  -  E.S.R.F.  - Mon Dec 14 21:17:26 2009
#S 96 scan 23.9756 25.5857 669 1
#T 1 (Seconds)
# file name: /data/bm29/inhouse/blc5221//Pd-foil-test.1.1.1.1.1.1.1
# -------------------------------------------------------
# monochromator:  Si (1 1 1) flat
# adopted d spacing  3.13467 Angstroems
# first crystal initial temperature -163.617 C
# primary slit vertical aperture 0.2 mm
# experimental slit horizontal aperture 4 mm
# experimental slit vertical aperture 10 mm
# initial ring current 90.3517 mA
# electrometer ranges for I0 - 1e-06 mA, I1 - 3e-07 mA (I2 - 3e-07 mA)
# -------------------------------------------------------
# EXAFS scan with optimized energy mesh
# parameter file name: /data/bm29/inhouse/blc5221//Pd-Si111-test.par
# scan parameter file name: /data/bm29/inhouse/blc5221//Pd-test.par
# Energy limits  23.9756 - 25.5857 KeV
# Detuning = 0 Loeffen, Piezzo position: init=0, end=0
# acquisition time per scan point 1 s
# target I0 counts for feedback (type 0) init=0, end=0 counts/s, tif = 1, tiw = 0.2
# -------------------------------------------------------
#N 15
#L E[keV]  alpha  I0  I1  I2  point_nb  qg1  T1  T2  E_hdh[keV]  ref  log_i1_i2  S[cal1]  S[cal2]  elapseT
24.273082658 -1.26022 1091740 3849690 1203984 99 542.458 0 0 24.2788 1.16236 1.16236 0 0 183.173
24.273513969 -1.26016 1091185 3847491 1203354 100 542.458 0 0 24.2793 1.16231 1.16231 0 0 185.053
24.274089729 -1.26013 1091649 3849011 1203922 101 542.458 0 0 24.2798 1.16223 1.16223 0 0 186.863
24.274522059 -1.26 1092032 3849892 1204303 102 542.458 0 0 24.2798 1.16214 1.16214 0 0 188.742
24.275098819 -1.25999 1091711 3848718 1203953 103 543.984 0 0 24.2809 1.16213 1.16213 0 0 190.582
24.275531148 -1.25991 1091526 3847758 1203765 104 543.984 0 0 24.2809 1.16204 1.16204 0 0 192.452
24.276107909 -1.2599 1091947 3849182 1204274 105 543.984 0 0 24.2819 1.16198 1.16198 0 0 194.262
24.276540238 -1.25984 1092102 3849519 1204261 106 543.984 0 0 24.2819 1.16208 1.16208 0 0 196.132
24.277116999 -1.25978 1091470 3847052 1203696 107 543.984 0 0 24.2829 1.16191 1.16191 0 0 197.941
24.277547309 -1.25974 1091617 3847392 1203974 108 543.984 0 0 24.2835 1.16177 1.16177 0 0 199.811
24.278125088 -1.2596 1092014 3848275 1204297 109 548.562 0 0 24.284 1.16173 1.16173 0 0 201.671
24.278556399 -1.2596 1091999 3848208 1204234 110 548.562 0 0 24.2845 1.16176 1.16176 0 0 203.491
24.278989729 -1.2596 1091234 3845527 1203513 111 548.562 0 0 24.2845 1.16167 1.16167 0 0 205.361
24.279565489 -1.25946 1091641 3846413 1203923 112 548.562 0 0 24.2855 1.16156 1.16156 0 0 207.17
24.279998819 -1.2594 1092147 3847967 1204382 113 548.562 0 0 24.2855 1.16158 1.16158 0 0 209.03
24.280574579 -1.25934 1091152 3844215 1203392 114 548.562 0 0 24.2861 1.16142 1.16142 0 0 210.89
24.281007908 -1.25921 1091537 3845100 1203772 115 558.48 0 0 24.2866 1.16134 1.16134 0 0 212.74
24.281585688 -1.25905 1091448 3844166 1203512 116 558.48 0 0 24.2876 1.16131 1.16131 0 0 214.56
24.282014979 -1.25905 1091606 3844705 1203804 117 558.48 0 0 24.2876 1.16121 1.16121 0 0 216.429
24.282592758 -1.25905 1091304 3843650 1203519 118 558.48 0 0 24.2881 1.16117 1.16117 0 0 218.289
24.283025088 -1.25897 1091306 3843350 1203465 119 558.48 0 0 24.2887 1.16114 1.16114 0 0 220.099
24.283601848 -1.25879 1091453 3843196 1203565 120 558.48 0 0 24.2892 1.16102 1.16102 0 0 221.979
24.284034178 -1.25865 1091729 3843607 1203775 121 562.295 0 0 24.2897 1.16095 1.16095 0 0 223.829
24.284610938 -1.25855 1091677 3843041 1203680 122 562.295 0 0 24.2902 1.16088 1.16088 0 0 225.638
24.285043268 -1.25853 1091545 3842518 1203523 123 562.295 0 0 24.2907 1.16087 1.16087 0 0 227.498
24.285621047 -1.25842 1092089 3843981 1204128 124 562.295 0 0 24.2912 1.16075 1.16075 0 0 229.358
24.286052358 -1.25825 1091535 3841382 1203374 125 562.295 0 0 24.2918 1.1607 1.1607 0 0 231.178
24.286630137 -1.2582 1091909 3842513 1203852 126 562.295 0 0 24.2923 1.1606 1.1606 0 0 233.048
24.287061448 -1.25811 1091545 3840874 1203261 127 564.584 0 0 24.2928 1.16066 1.16066 0 0 234.897
